"","Entrez.gene.ID","Gene.symbol","Fold.Change","Adj.P","Gene.ontology"
"367","54664","TMEM106B",0.518208856099903,0.0135968582055065,"0006810 // transport // inferred from electronic annotation /// 0008219 // cell death // inferred from electronic annotation /// 0032418 // lysosome localization // inferred from mutant phenotype /// 0048813 // dendrite morphogenesis // inferred from mutant phenotype"
"368","5698","PSMB9",-0.56860732408743,0.0135968582055065,"0000082 // G1/S transition of mitotic cell cycle // traceable author statement /// 0000209 // protein polyubiquitination // traceable author statement /// 0000278 // mitotic cell cycle // traceable author statement /// 0002376 // immune system process // inferred from electronic annotation /// 0002474 // antigen processing and presentation of peptide antigen via MHC class I // traceable author statement /// 0002479 // antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent // traceable author statement /// 0006508 // proteolysis // inferred from electronic annotation /// 0006521 // regulation of cellular amino acid metabolic process // traceable author statement /// 0006915 // apoptotic process // traceable author statement /// 0006977 // DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest // traceable author statement /// 0010467 // gene expression // traceable author statement /// 0016032 // viral process // traceable author statement /// 0016070 // RNA metabolic process // traceable author statement /// 0016071 // mRNA metabolic process // traceable author statement /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0019882 // antigen processing and presentation // inferred from electronic annotation /// 0031145 // anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process // traceable author statement /// 0034641 // cellular nitrogen compound metabolic process // traceable author statement /// 0042590 // antigen processing and presentation of exogenous peptide antigen via MHC class I // traceable author statement /// 0042981 // regulation of apoptotic process // traceable author statement /// 0043066 // negative regulation of apoptotic process // traceable author statement /// 0044281 // small molecule metabolic process // traceable author statement /// 0051436 // negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle // traceable author statement /// 0051437 // positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle // traceable author statement /// 0051439 // regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle // traceable author statement /// 0051603 // proteolysis involved in cellular protein catabolic process // inferred from electronic annotation"
"369","5058","PAK1",0.592188765909154,0.0136391907006672,"0000165 // MAPK cascade // inferred from direct assay /// 0000278 // mitotic cell cycle // not recorded /// 0001666 // response to hypoxia // inferred from electronic annotation /// 0001934 // positive regulation of protein phosphorylation // inferred from mutant phenotype /// 0006468 // protein phosphorylation // inferred from direct assay /// 0006887 // exocytosis // inferred from electronic annotation /// 0006915 // apoptotic process // inferred from electronic annotation /// 0007015 // actin filament organization // inferred from electronic annotation /// 0007409 // axonogenesis // not recorded /// 0007411 // axon guidance // traceable author statement /// 0007528 // neuromuscular junction development // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0010033 // response to organic substance // inferred from electronic annotation /// 0016310 // phosphorylation // inferred from electronic annotation /// 0016358 // dendrite development // inferred from electronic annotation /// 0023014 // signal transduction by phosphorylation // not recorded /// 0031295 // T cell costimulation // traceable author statement /// 0031532 // actin cytoskeleton reorganization // inferred from direct assay /// 0031532 // actin cytoskeleton reorganization // inferred from mutant phenotype /// 0032869 // cellular response to insulin stimulus // inferred from electronic annotation /// 0032956 // regulation of actin cytoskeleton organization // inferred from electronic annotation /// 0033138 // positive regulation of peptidyl-serine phosphorylation // inferred from direct assay /// 0033148 // positive regulation of intracellular estrogen receptor signaling pathway // inferred from direct assay /// 0033554 // cellular response to stress // inferred from electronic annotation /// 0038095 // Fc-epsilon receptor signaling pathway // traceable author statement /// 0038096 // Fc-gamma receptor signaling pathway involved in phagocytosis // traceable author statement /// 0042060 // wound healing // inferred from mutant phenotype /// 0043113 // receptor clustering // inferred from electronic annotation /// 0043507 // positive regulation of JUN kinase activity // inferred from mutant phenotype /// 0045087 // innate immune response // traceable author statement /// 0046777 // protein autophosphorylation // inferred from direct assay /// 0048754 // branching morphogenesis of an epithelial tube // inferred from mutant phenotype /// 0048812 // neuron projection morphogenesis // inferred from sequence or structural similarity /// 0050852 // T cell receptor signaling pathway // traceable author statement /// 0051496 // positive regulation of stress fiber assembly // inferred from mutant phenotype /// 0060244 // negative regulation of cell proliferation involved in contact inhibition // inferred from mutant phenotype"
"370","347735","SERINC2",0.562643345638519,0.0136414335800027,"0006658 // phosphatidylserine metabolic process // inferred from electronic annotation /// 0051347 // positive regulation of transferase activity // inferred from electronic annotation"
"371","4015","LOX",0.60874368083303,0.0137433092308314,"0001568 // blood vessel development // inferred from electronic annotation /// 0006464 // cellular protein modification process // traceable author statement /// 0009725 // response to hormone // inferred from electronic annotation /// 0030198 // extracellular matrix organization // traceable author statement /// 0030199 // collagen fibril organization // inferred from electronic annotation /// 0030324 // lung development // inferred from electronic annotation /// 0042060 // wound healing // inferred from electronic annotation /// 0042493 // response to drug // inferred from electronic annotation /// 0048251 // elastic fiber assembly // inferred from electronic annotation /// 0048545 // response to steroid hormone // inferred from electronic annotation /// 0055114 // oxidation-reduction process // inferred from electronic annotation"
"372","4929","NR4A2",-0.797177666397328,0.0137669432031381,"0001666 // response to hypoxia // inferred from electronic annotation /// 0001764 // neuron migration // inferred from electronic annotation /// 0001975 // response to amphetamine // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from direct assay /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006367 // transcription initiation from RNA polymerase II promoter // traceable author statement /// 0006950 // response to stress // inferred from electronic annotation /// 0007165 // signal transduction // non-traceable author statement /// 0007399 // nervous system development // inferred from electronic annotation /// 0008344 // adult locomotory behavior // inferred from electronic annotation /// 0009791 // post-embryonic development // inferred from electronic annotation /// 0010035 // response to inorganic substance // inferred from electronic annotation /// 0010467 // gene expression // traceable author statement /// 0016265 // death // inferred from electronic annotation /// 0017085 // response to insecticide // inferred from electronic annotation /// 0021952 // central nervous system projection neuron axonogenesis // inferred from electronic annotation /// 0021953 // central nervous system neuron differentiation // inferred from electronic annotation /// 0021986 // habenula development // inferred from electronic annotation /// 0030182 // neuron differentiation // inferred from electronic annotation /// 0030522 // intracellular receptor signaling pathway // inferred from electronic annotation /// 0030522 // intracellular receptor signaling pathway // traceable author statement /// 0031668 // cellular response to extracellular stimulus // inferred from direct assay /// 0033554 // cellular response to stress // inferred from electronic annotation /// 0034599 // cellular response to oxidative stress // inferred from electronic annotation /// 0042053 // regulation of dopamine metabolic process // inferred from electronic annotation /// 0042416 // dopamine biosynthetic process // inferred from electronic annotation /// 0042417 // dopamine metabolic process // inferred from electronic annotation /// 0042551 // neuron maturation // inferred from electronic annotation /// 0043085 // positive regulation of catalytic activity // inferred from electronic annotation /// 0043401 // steroid hormone mediated signaling pathway // inferred from electronic annotation /// 0043524 // negative regulation of neuron apoptotic process // inferred from electronic annotation /// 0043576 // regulation of respiratory gaseous exchange // inferred from electronic annotation /// 0045893 // positive regulation of transcription, DNA-templated // inferred from electronic annotation /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0051866 // general adaptation syndrome // inferred from electronic annotation /// 0071542 // dopaminergic neuron differentiation // inferred from sequence or structural similarity"
"373","100192378","ZFHX4-AS1",0.617930460246941,0.0140139252835608,""
"374","10231","RCAN2",-0.726570708475937,0.0140370579426298,"0007417 // central nervous system development // non-traceable author statement /// 0019722 // calcium-mediated signaling // inferred from electronic annotation"
"375","23102","TBC1D2B",-0.608100671215414,0.0143179482890913,"0032313 // regulation of Rab GTPase activity // inferred from electronic annotation /// 0032851 // positive regulation of Rab GTPase activity // inferred from electronic annotation /// 0043547 // positive regulation of GTPase activity // inferred from electronic annotation"
"376","2149","F2R",-0.548518487337753,0.0143371299154781,"0000186 // activation of MAPKK activity // inferred from sequence or structural similarity /// 0002248 // connective tissue replacement involved in inflammatory response wound healing // inferred from direct assay /// 0003105 // negative regulation of glomerular filtration // inferred from sequence or structural similarity /// 0006919 // activation of cysteine-type endopeptidase activity involved in apoptotic process // inferred from direct assay /// 0006954 // inflammatory response // inferred from sequence or structural similarity /// 0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // inferred from sequence or structural similarity /// 0007200 // phospholipase C-activating G-protein coupled receptor signaling pathway // inferred from direct assay /// 0007204 // positive regulation of cytosolic calcium ion concentration // inferred from sequence or structural similarity /// 0007205 // protein kinase C-activating G-protein coupled receptor signaling pathway // inferred from sequence or structural similarity /// 0007260 // tyrosine phosphorylation of STAT protein // inferred from direct assay /// 0007262 // STAT protein import into nucleus // inferred from direct assay /// 0007529 // establishment of synaptic specificity at neuromuscular junction // inferred from sequence or structural similarity /// 0007596 // blood coagulation // traceable author statement /// 0007599 // hemostasis // inferred from electronic annotation /// 0008284 // positive regulation of cell proliferation // inferred from sequence or structural similarity /// 0008285 // negative regulation of cell proliferation // inferred from direct assay /// 0009611 // response to wounding // inferred from direct assay /// 0009653 // anatomical structure morphogenesis // traceable author statement /// 0014068 // positive regulation of phosphatidylinositol 3-kinase signaling // inferred from sequence or structural similarity /// 0016265 // death // inferred from electronic annotation /// 0030168 // platelet activation // inferred from direct assay /// 0030168 // platelet activation // traceable author statement /// 0030193 // regulation of blood coagulation // inferred from direct assay /// 0030194 // positive regulation of blood coagulation // inferred from direct assay /// 0030335 // positive regulation of cell migration // inferred from mutant phenotype /// 0032496 // response to lipopolysaccharide // inferred from sequence or structural similarity /// 0032651 // regulation of interleukin-1 beta production // inferred from sequence or structural similarity /// 0032967 // positive regulation of collagen biosynthetic process // inferred from direct assay /// 0035025 // positive regulation of Rho protein signal transduction // inferred from sequence or structural similarity /// 0043123 // positive regulation of I-kappaB kinase/NF-kappaB signaling // inferred from expression pattern /// 0043280 // positive regulation of cysteine-type endopeptidase activity involved in apoptotic process // inferred from direct assay /// 0043410 // positive regulation of MAPK cascade // inferred from direct assay /// 0043524 // negative regulation of neuron apoptotic process // inferred from sequence or structural similarity /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0045907 // positive regulation of vasoconstriction // inferred from sequence or structural similarity /// 0045987 // positive regulation of smooth muscle contraction // inferred from sequence or structural similarity /// 0046427 // positive regulation of JAK-STAT cascade // inferred from direct assay /// 0048873 // homeostasis of number of cells within a tissue // inferred from sequence or structural similarity /// 0051209 // release of sequestered calcium ion into cytosol // inferred from sequence or structural similarity /// 0051281 // positive regulation of release of sequestered calcium ion into cytosol // inferred from direct assay /// 0051482 // positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway // inferred from sequence or structural similarity /// 0051928 // positive regulation of calcium ion transport // inferred from sequence or structural similarity /// 0051930 // regulation of sensory perception of pain // inferred from sequence or structural similarity /// 0060155 // platelet dense granule organization // inferred by curator /// 0070374 // positive regulation of ERK1 and ERK2 cascade // inferred from sequence or structural similarity /// 0070493 // thrombin receptor signaling pathway // inferred from electronic annotation /// 1900134 // negative regulation of renin secretion into blood stream // inferred from sequence or structural similarity /// 2000484 // positive regulation of interleukin-8 secretion // inferred from direct assay /// 2000778 // positive regulation of interleukin-6 secretion // inferred from direct assay"
"377","51285","RASL12",0.574636382335059,0.0143371299154781,"0006184 // GTP catabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0015031 // protein transport // inferred from electronic annotation"
"378","8835","SOCS2",-0.559665113606184,0.0143653603068415,"0001558 // regulation of cell growth // non-traceable author statement /// 0007259 // JAK-STAT cascade // traceable author statement /// 0007568 // aging // inferred from electronic annotation /// 0009966 // regulation of signal transduction // non-traceable author statement /// 0009967 // positive regulation of signal transduction // traceable author statement /// 0009968 // negative regulation of signal transduction // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from electronic annotation /// 0032355 // response to estradiol // inferred from direct assay /// 0032870 // cellular response to hormone stimulus // inferred from direct assay /// 0035556 // intracellular signal transduction // inferred from electronic annotation /// 0040008 // regulation of growth // inferred from electronic annotation /// 0043066 // negative regulation of apoptotic process // traceable author statement /// 0043434 // response to peptide hormone // inferred from electronic annotation /// 0046425 // regulation of JAK-STAT cascade // traceable author statement /// 0046426 // negative regulation of JAK-STAT cascade // inferred from electronic annotation /// 0060396 // growth hormone receptor signaling pathway // inferred from direct assay /// 0060397 // JAK-STAT cascade involved in growth hormone signaling pathway // traceable author statement"
"379","151230 /// 100526832","KLHL23 /// PHOSPHO2-KLHL23",-0.653809682103032,0.014470808291871,""
"380","59345","GNB4",-0.514649086492844,0.0146084791806918,"0006112 // energy reserve metabolic process // traceable author statement /// 0007165 // signal transduction // inferred from electronic annotation /// 0008219 // cell death // inferred from electronic annotation /// 0021762 // substantia nigra development // inferred from expression pattern /// 0044281 // small molecule metabolic process // traceable author statement /// 0071377 // cellular response to glucagon stimulus // traceable author statement"
"381","1490","CTGF",-0.50440526391655,0.0146340521271882,"0001502 // cartilage condensation // inferred from electronic annotation /// 0001503 // ossification // inferred from electronic annotation /// 0001525 // angiogenesis // inferred from electronic annotation /// 0001558 // regulation of cell growth // inferred from electronic annotation /// 0001934 // positive regulation of protein phosphorylation // inferred from electronic annotation /// 0006260 // DNA replication // inferred from electronic annotation /// 0006367 // transcription initiation from RNA polymerase II promoter // traceable author statement /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007160 // cell-matrix adhesion // inferred from electronic annotation /// 0007229 // integrin-mediated signaling pathway // inferred from electronic annotation /// 0008284 // positive regulation of cell proliferation // inferred from electronic annotation /// 0008543 // fibroblast growth factor receptor signaling pathway // inferred from electronic annotation /// 0008544 // epidermis development // traceable author statement /// 0009611 // response to wounding // traceable author statement /// 0009749 // response to glucose // inferred from electronic annotation /// 0010260 // organ senescence // inferred from electronic annotation /// 0010467 // gene expression // traceable author statement /// 0010628 // positive regulation of gene expression // inferred from electronic annotation /// 0010629 // negative regulation of gene expression // inferred from electronic annotation /// 0010942 // positive regulation of cell death // inferred from electronic annotation /// 0014070 // response to organic cyclic compound // inferred from electronic annotation /// 0016477 // cell migration // inferred from electronic annotation /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030324 // lung development // inferred from electronic annotation /// 0032330 // regulation of chondrocyte differentiation // inferred from electronic annotation /// 0032355 // response to estradiol // inferred from electronic annotation /// 0032967 // positive regulation of collagen biosynthetic process // inferred from electronic annotation /// 0034059 // response to anoxia // inferred from electronic annotation /// 0035556 // intracellular signal transduction // inferred from electronic annotation /// 0035988 // chondrocyte proliferation // inferred from electronic annotation /// 0043200 // response to amino acid // inferred from electronic annotation /// 0043280 // positive regulation of cysteine-type endopeptidase activity involved in apoptotic process // inferred from electronic annotation /// 0043434 // response to peptide hormone // inferred from electronic annotation /// 0044255 // cellular lipid metabolic process // traceable author statement /// 0044281 // small molecule metabolic process // traceable author statement /// 0045597 // positive regulation of cell differentiation // inferred from direct assay /// 0046330 // positive regulation of JNK cascade // inferred from direct assay /// 0050867 // positive regulation of cell activation // inferred from electronic annotation /// 0051385 // response to mineralocorticoid // inferred from electronic annotation /// 0051496 // positive regulation of stress fiber assembly // inferred from direct assay /// 0060401 // cytosolic calcium ion transport // inferred from electronic annotation /// 0060452 // positive regulation of cardiac muscle contraction // inferred from electronic annotation /// 0060548 // negative regulation of cell death // inferred from electronic annotation /// 0070278 // extracellular matrix constituent secretion // inferred from electronic annotation /// 0070318 // positive regulation of G0 to G1 transition // inferred from electronic annotation /// 0070374 // positive regulation of ERK1 and ERK2 cascade // inferred from direct assay /// 0070542 // response to fatty acid // inferred from electronic annotation /// 0072593 // reactive oxygen species metabolic process // inferred from electronic annotation"
"382","23240","KIAA0922",-0.700371474108808,0.0146482755455337,""
"383","3624","INHBA",0.585939613154581,0.0147621973539438,"0000082 // G1/S transition of mitotic cell cycle // inferred from direct assay /// 0001541 // ovarian follicle development // inferred from genetic interaction /// 0001541 // ovarian follicle development // non-traceable author statement /// 0001707 // mesoderm formation // inferred from electronic annotation /// 0001942 // hair follicle development // inferred from genetic interaction /// 0002244 // hematopoietic progenitor cell differentiation // inferred from direct assay /// 0006357 // regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0006952 // defense response // traceable author statement /// 0007050 // cell cycle arrest // inferred from direct assay /// 0007166 // cell surface receptor signaling pathway // traceable author statement /// 0007267 // cell-cell signaling // traceable author statement /// 0007399 // nervous system development // non-traceable author statement /// 0008285 // negative regulation of cell proliferation // inferred from direct assay /// 0008584 // male gonad development // inferred from genetic interaction /// 0010862 // positive regulation of pathway-restricted SMAD protein phosphorylation // inferred from direct assay /// 0030154 // cell differentiation // traceable author statement /// 0030218 // erythrocyte differentiation // non-traceable author statement /// 0030308 // negative regulation of cell growth // inferred from direct assay /// 0032270 // positive regulation of cellular protein metabolic process // inferred from direct assay /// 0032924 // activin receptor signaling pathway // inferred from direct assay /// 0035987 // endodermal cell differentiation // inferred from direct assay /// 0040007 // growth // inferred from electronic annotation /// 0042326 // negative regulation of phosphorylation // traceable author statement /// 0042476 // odontogenesis // inferred from genetic interaction /// 0042493 // response to drug // inferred from direct assay /// 0042541 // hemoglobin biosynthetic process // inferred from direct assay /// 0042701 // progesterone secretion // inferred from genetic interaction /// 0045077 // negative regulation of interferon-gamma biosynthetic process // traceable author statement /// 0045578 // negative regulation of B cell differentiation // traceable author statement /// 0045648 // positive regulation of erythrocyte differentiation // inferred from direct assay /// 0045650 // negative regulation of macrophage differentiation // traceable author statement /// 0045786 // negative regulation of cell cycle // inferred from direct assay /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0046880 // regulation of follicle-stimulating hormone secretion // inferred from genetic interaction /// 0046881 // positive regulation of follicle-stimulating hormone secretion // traceable author statement /// 0046882 // negative regulation of follicle-stimulating hormone secretion // non-traceable author statement /// 0048333 // mesodermal cell differentiation // inferred from electronic annotation /// 0051799 // negative regulation of hair follicle development // inferred from direct assay /// 0060021 // palate development // inferred from genetic interaction /// 0060279 // positive regulation of ovulation // inferred from sequence or structural similarity /// 0061029 // eyelid development in camera-type eye // inferred from sequence or structural similarity /// 0071372 // cellular response to follicle-stimulating hormone stimulus // inferred from electronic annotation /// 0071397 // cellular response to cholesterol // inferred from electronic annotation /// 0097191 // extrinsic apoptotic signaling pathway // inferred from direct assay /// 2001241 // positive regulation of extrinsic apoptotic signaling pathway in absence of ligand // inferred from direct assay"
"384","2297","FOXD1",-0.620861883654867,0.0147668703296758,"0001658 // branching involved in ureteric bud morphogenesis // inferred from electronic annotation /// 0001822 // kidney development // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0007411 // axon guidance // inferred from electronic annotation /// 0010628 // positive regulation of gene expression // inferred from sequence or structural similarity /// 0030513 // positive regulation of BMP signaling pathway // inferred from sequence or structural similarity /// 0045892 // negative regulation of transcription, DNA-templated // inferred from sequence or structural similarity /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0060678 // dichotomous subdivision of terminal units involved in ureteric bud branching // inferred from sequence or structural similarity /// 0072076 // nephrogenic mesenchyme development // inferred from electronic annotation /// 0072210 // metanephric nephron development // inferred from electronic annotation /// 0072213 // metanephric capsule development // inferred from sequence or structural similarity /// 0072267 // metanephric capsule specification // inferred from sequence or structural similarity /// 0072268 // pattern specification involved in metanephros development // inferred from electronic annotation /// 0090184 // positive regulation of kidney development // inferred from sequence or structural similarity"
"385","59339","PLEKHA2",0.540368280783511,0.0149023460640301,"0001954 // positive regulation of cell-matrix adhesion // inferred from mutant phenotype"
"386","1983 /// 677811","EIF5 /// SNORA28",-0.620217593961202,0.0149195829545051,"0006184 // GTP catabolic process // traceable author statement /// 0006412 // translation // traceable author statement /// 0006413 // translational initiation // non-traceable author statement /// 0006413 // translational initiation // traceable author statement /// 0006446 // regulation of translational initiation // traceable author statement /// 0010467 // gene expression // traceable author statement /// 0044267 // cellular protein metabolic process // traceable author statement"
"387","4091","SMAD6",-0.573036422058197,0.0150764182585978,"0001657 // ureteric bud development // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006955 // immune response // inferred from mutant phenotype /// 0007179 // transforming growth factor beta receptor signaling pathway // inferred from electronic annotation /// 0007352 // zygotic specification of dorsal/ventral axis // inferred from mutant phenotype /// 0008285 // negative regulation of cell proliferation // inferred from mutant phenotype /// 0010991 // negative regulation of SMAD protein complex assembly // inferred from direct assay /// 0030509 // BMP signaling pathway // inferred from direct assay /// 0030509 // BMP signaling pathway // traceable author statement /// 0030512 // negative regulation of transforming growth factor beta receptor signaling pathway // inferred from mutant phenotype /// 0030514 // negative regulation of BMP signaling pathway // inferred from direct assay /// 0031589 // cell-substrate adhesion // inferred from mutant phenotype /// 0034616 // response to laminar fluid shear stress // inferred from expression pattern /// 0035556 // intracellular signal transduction // inferred from direct assay /// 0035556 // intracellular signal transduction // inferred from mutant phenotype /// 0043066 // negative regulation of apoptotic process // inferred from mutant phenotype /// 0043627 // response to estrogen // inferred from electronic annotation /// 0045444 // fat cell differentiation // inferred from direct assay /// 0060394 // negative regulation of pathway-restricted SMAD protein phosphorylation // inferred from direct assay /// 0060394 // negative regulation of pathway-restricted SMAD protein phosphorylation // inferred from mutant phenotype"
"388","221079","ARL5B",0.530848409792095,0.0150764182585978,"0006886 // intracellular protein transport // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation"
"389","1958","EGR1",-0.875153115666251,0.0150785883229925,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0001975 // response to amphetamine // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // inferred from direct assay /// 0007611 // learning or memory // inferred from electronic annotation /// 0007623 // circadian rhythm // inferred from electronic annotation /// 0009749 // response to glucose // inferred from electronic annotation /// 0010628 // positive regulation of gene expression // inferred from electronic annotation /// 0010942 // positive regulation of cell death // inferred from electronic annotation /// 0019221 // cytokine-mediated signaling pathway // traceable author statement /// 0030217 // T cell differentiation // inferred from electronic annotation /// 0030509 // BMP signaling pathway // inferred from electronic annotation /// 0031667 // response to nutrient levels // inferred from electronic annotation /// 0032354 // response to follicle-stimulating hormone // inferred from electronic annotation /// 0032868 // response to insulin // inferred from electronic annotation /// 0032869 // cellular response to insulin stimulus // inferred from electronic annotation /// 0033233 // regulation of protein sumoylation // inferred from direct assay /// 0034465 // response to carbon monoxide // inferred from electronic annotation /// 0034698 // response to gonadotropin // inferred from electronic annotation /// 0035690 // cellular response to drug // inferred from electronic annotation /// 0035914 // skeletal muscle cell differentiation // not recorded /// 0042220 // response to cocaine // inferred from electronic annotation /// 0042493 // response to drug // inferred from electronic annotation /// 0043066 // negative regulation of apoptotic process // not recorded /// 0043525 // positive regulation of neuron apoptotic process // inferred from electronic annotation /// 0045471 // response to ethanol // inferred from electronic annotation /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from mutant phenotype /// 0048169 // regulation of long-term neuronal synaptic plasticity // not recorded /// 0048709 // oligodendrocyte differentiation // inferred from electronic annotation /// 0051602 // response to electrical stimulus // inferred from electronic annotation /// 0060291 // long-term synaptic potentiation // inferred from electronic annotation /// 0060337 // type I interferon signaling pathway // traceable author statement /// 0070498 // interleukin-1-mediated signaling pathway // inferred from mutant phenotype /// 0071236 // cellular response to antibiotic // inferred from electronic annotation /// 0071260 // cellular response to mechanical stimulus // inferred from electronic annotation /// 0071310 // cellular response to organic substance // inferred from electronic annotation /// 0071317 // cellular response to isoquinoline alkaloid // inferred from electronic annotation /// 0071320 // cellular response to cAMP // not recorded /// 0071363 // cellular response to growth factor stimulus // inferred from electronic annotation /// 0071371 // cellular response to gonadotropin stimulus // not recorded /// 0071372 // cellular response to follicle-stimulating hormone stimulus // inferred from electronic annotation /// 0071383 // cellular response to steroid hormone stimulus // inferred from electronic annotation /// 0071455 // cellular response to hyperoxia // inferred from electronic annotation /// 0071456 // cellular response to hypoxia // inferred from electronic annotation /// 0071480 // cellular response to gamma radiation // inferred from electronic annotation /// 0071504 // cellular response to heparin // inferred from sequence or structural similarity /// 0071506 // cellular response to mycophenolic acid // inferred from sequence or structural similarity /// 0071873 // response to norepinephrine // inferred from electronic annotation /// 0072110 // glomerular mesangial cell proliferation // inferred from sequence or structural similarity /// 0072303 // positive regulation of glomerular metanephric mesangial cell proliferation // inferred from sequence or structural similarity /// 0090090 // negative regulation of canonical Wnt signaling pathway // inferred from electronic annotation"
"390","4430","MYO1B",-0.542751697087646,0.0151925721386338,"0006892 // post-Golgi vesicle-mediated transport // inferred from mutant phenotype /// 0007015 // actin filament organization // inferred from mutant phenotype /// 0008152 // metabolic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from mutant phenotype /// 0008152 // metabolic process // inferred from sequence or structural similarity /// 0030048 // actin filament-based movement // inferred from sequence or structural similarity /// 0051017 // actin filament bundle assembly // inferred from sequence or structural similarity"
"391","7436","VLDLR",-0.579306591196772,0.0152326986848393,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from sequence or structural similarity /// 0006629 // lipid metabolic process // inferred from electronic annotation /// 0006810 // transport // inferred from electronic annotation /// 0006869 // lipid transport // inferred from electronic annotation /// 0006897 // endocytosis // inferred from electronic annotation /// 0006898 // receptor-mediated endocytosis // inferred from direct assay /// 0007165 // signal transduction // traceable author statement /// 0007399 // nervous system development // traceable author statement /// 0007613 // memory // traceable author statement /// 0008202 // steroid metabolic process // inferred from electronic annotation /// 0008203 // cholesterol metabolic process // inferred from electronic annotation /// 0021517 // ventral spinal cord development // inferred from electronic annotation /// 0034436 // glycoprotein transport // inferred from direct assay /// 0034447 // very-low-density lipoprotein particle clearance // inferred from direct assay /// 0038026 // reelin-mediated signaling pathway // inferred from sequence or structural similarity /// 0045860 // positive regulation of protein kinase activity // inferred from electronic annotation /// 1900006 // positive regulation of dendrite development // inferred from sequence or structural similarity"
"392","100507632","LINC00968",0.619217581790303,0.015313986888808,""
"393","9201","DCLK1",0.7073435457529,0.0154192114414041,"0001764 // neuron migration // inferred from electronic annotation /// 0006468 // protein phosphorylation // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007399 // nervous system development // traceable author statement /// 0007409 // axonogenesis // inferred from electronic annotation /// 0007417 // central nervous system development // traceable author statement /// 0007420 // brain development // inferred from electronic annotation /// 0009615 // response to virus // inferred from expression pattern /// 0016197 // endosomal transport // non-traceable author statement /// 0016310 // phosphorylation // inferred from electronic annotation /// 0021952 // central nervous system projection neuron axonogenesis // inferred from electronic annotation /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030900 // forebrain development // inferred from electronic annotation /// 0035556 // intracellular signal transduction // inferred from electronic annotation /// 0048675 // axon extension // inferred from electronic annotation /// 0048813 // dendrite morphogenesis // inferred from electronic annotation"
